timestamp,data
0,759
1,762
2,758
3,755
4,753
5,746
6,736
7,725
8,724
9,723
10,716
11,722
12,727
13,732
14,742
15,747
16,751
17,754
18,758
19,758
20,757
21,746
22,738
23,735
24,723
25,722
26,720
27,715
28,722
29,729
30,736
31,740
32,745
33,754
34,759
35,755
36,761
37,753
38,743
39,740
40,727
41,728
42,726
43,716
44,718
45,725
46,733
47,744
48,742
49,751
50,756
51,755
52,760
53,754
54,750
55,742
56,732
57,732
58,721
59,722
60,718
61,718
62,731
63,735
64,740
65,748
66,756
67,756
68,756
69,757
70,746
71,746
72,740
73,728
74,721
75,728
76,722
77,719
78,723
79,728
80,736
81,746
82,747
83,753
84,757
85,756
86,753
87,749
88,746
89,738
90,727
91,722
92,722
93,716
94,721
95,724
96,732
97,742
98,748
99,747
100,761
101,759
102,754
103,756
104,745
105,736
106,737
107,720
108,723
109,720
110,722
111,723
112,729
113,737
114,740
115,754
116,759
117,756
118,759
119,758
120,749
121,750
122,739
123,726
124,724
125,725
126,719
127,718
128,730
129,733
130,736
131,748
132,756
133,754
134,760
135,757
136,755
137,747
138,739
139,731
140,727
141,728
142,718
143,717
144,724
145,732
146,731
147,742
148,745
149,757
150,758
151,757
152,755
153,748
154,750
155,740
156,729
157,729
158,724
159,720
160,714
161,726
162,730
163,736
164,744
165,750
166,755
167,756
168,758
169,761
170,747
171,742
172,737
173,732
174,725
175,721
176,720
177,727
178,728
179,731
180,742
181,748
182,761
183,754
184,756
185,762
186,751
187,749
188,740
189,733
190,728
191,723
192,716
193,720
194,720
195,730
196,730
197,742
198,752
199,756
200,754
201,759
202,754
203,748
204,750
205,736
206,730
207,730
208,716
209,713
210,718
211,727
212,732
213,738
214,746
215,757
216,755
217,760
218,756
219,751
220,743
221,746
222,728
223,725
224,723
225,719
226,715
227,716
228,728
229,740
230,739
231,751
232,763
233,756
234,761
235,757
236,757
237,744
238,736
239,734
240,724
241,718
242,714
243,718
244,727
245,731
246,735
247,748
248,752
249,757
250,756
251,756
252,755
253,752
254,747
255,730
