timestamp,data
0,715
1,708
2,712
3,712
4,710
5,718
6,730
7,729
8,740
9,746
10,752
11,749
12,747
13,736
14,734
15,725
16,718
17,712
18,707
19,706
20,708
21,708
22,720
23,730
24,737
25,745
26,747
27,744
28,750
29,748
30,736
31,729
32,724
33,715
34,707
35,704
36,706
37,711
38,713
39,728
40,736
41,740
42,739
43,750
44,745
45,748
46,745
47,734
48,719
49,709
50,714
51,707
52,706
53,713
54,717
55,718
56,725
57,732
58,740
59,746
60,752
61,750
62,744
63,731
64,732
65,722
66,719
67,708
68,712
69,711
70,715
71,709
72,724
73,730
74,736
75,743
76,748
77,744
78,748
79,745
80,728
81,728
82,717
83,713
84,703
85,707
86,705
87,707
88,717
89,727
90,733
91,738
92,741
93,745
94,747
95,747
96,738
97,730
98,719
99,712
100,708
101,706
102,707
103,710
104,712
105,727
106,737
107,739
108,741
109,743
110,746
111,749
112,746
113,729
114,726
115,713
116,711
117,707
118,706
119,705
120,713
121,716
122,729
123,735
124,741
125,740
126,744
127,744
128,748
129,739
130,733
131,720
132,718
133,718
134,706
135,702
136,705
137,716
138,722
139,727
140,732
141,738
142,747
143,749
144,750
145,742
146,734
147,724
148,719
149,715
150,707
151,712
152,705
153,711
154,710
155,724
156,734
157,736
158,747
159,750
160,740
161,746
162,739
163,736
164,725
165,716
166,712
167,705
168,711
169,710
170,708
171,714
172,724
173,734
174,740
175,746
176,750
177,746
178,745
179,740
180,729
181,718
182,717
183,709
184,709
185,708
186,704
187,712
188,720
189,730
190,735
191,740
192,748
193,746
194,744
195,742
196,734
197,726
198,718
199,714
200,712
201,709
202,708
203,709
204,711
205,726
206,736
207,740
208,745
209,752
210,748
211,746
212,738
213,732
214,725
215,719
216,711
217,711
218,713
219,712
220,712
221,720
222,732
223,739
224,738
225,746
226,749
227,743
228,742
229,734
230,723
231,720
232,714
233,705
234,711
235,702
236,712
237,718
238,727
239,732
240,741
241,749
242,746
243,743
244,741
245,736
246,733
247,727
248,724
249,712
250,708
251,710
252,708
253,716
254,721
255,728
