timestamp,data
0,706
1,707
2,709
3,722
4,734
5,740
6,748
7,749
8,747
9,745
10,741
11,734
12,722
13,711
14,709
15,705
16,706
17,710
18,716
19,715
20,732
21,740
22,740
23,745
24,749
25,749
26,742
27,731
28,728
29,720
30,714
31,710
32,711
33,708
34,710
35,714
36,726
37,727
38,735
39,745
40,749
41,745
42,750
43,740
44,734
45,727
46,721
47,713
48,708
49,707
50,704
51,706
52,716
53,721
54,732
55,739
56,750
57,748
58,746
59,740
60,742
61,731
62,725
63,712
64,710
65,706
66,708
67,706
68,707
69,721
70,731
71,739
72,744
73,750
74,742
75,742
76,742
77,738
78,728
79,721
80,719
81,712
82,704
83,708
84,705
85,712
86,722
87,734
88,739
89,746
90,746
91,747
92,744
93,738
94,734
95,721
96,714
97,711
98,710
99,713
100,706
101,717
102,723
103,725
104,736
105,741
106,749
107,745
108,747
109,744
110,733
111,725
112,722
113,712
114,708
115,702
116,708
117,711
118,722
119,719
120,730
121,736
122,746
123,743
124,746
125,752
126,737
127,734
128,725
129,721
130,712
131,713
132,708
133,709
134,711
135,713
136,724
137,734
138,741
139,749
140,742
141,747
142,742
143,737
144,731
145,722
146,716
147,710
148,711
149,707
150,706
151,710
152,723
153,735
154,737
155,745
156,742
157,746
158,746
159,746
160,735
161,726
162,720
163,712
164,706
165,711
166,710
167,710
168,715
169,728
170,736
171,738
172,742
173,747
174,743
175,749
176,732
177,729
178,718
179,718
180,713
181,713
182,712
183,709
184,714
185,718
186,727
187,735
188,743
189,749
190,752
191,745
192,744
193,732
194,727
195,720
196,712
197,708
198,710
199,708
200,707
201,712
202,721
203,729
204,740
205,745
206,751
207,746
208,746
209,742
210,731
211,727
212,718
213,718
214,709
215,708
216,709
217,710
218,718
219,730
220,738
221,742
222,748
223,747
224,746
225,746
226,737
227,734
228,720
229,713
230,708
231,706
232,710
233,709
234,719
235,728
236,730
237,734
238,742
239,747
240,748
241,750
242,740
243,731
244,724
245,713
246,711
247,708
248,708
249,708
250,714
251,719
252,725
253,733
254,737
255,747
