timestamp,data
0,755
1,748
2,746
3,732
4,724
5,730
6,718
7,716
8,718
9,730
10,732
11,744
12,743
13,750
14,758
15,753
16,759
17,749
18,740
19,742
20,732
21,725
22,722
23,716
24,716
25,724
26,732
27,732
28,744
29,750
30,754
31,759
32,760
33,762
34,749
35,745
36,742
37,730
38,720
39,722
40,720
41,717
42,727
43,730
44,736
45,754
46,749
47,758
48,758
49,758
50,750
51,746
52,739
53,736
54,720
55,720
56,719
57,720
58,723
59,728
60,732
61,742
62,751
63,756
64,760
65,759
66,760
67,748
68,741
69,738
70,731
71,721
72,723
73,721
74,718
75,728
76,733
77,738
78,744
79,745
80,758
81,760
82,758
83,755
84,746
85,739
86,732
87,724
88,723
89,722
90,717
91,721
92,727
93,731
94,740
95,749
96,756
97,755
98,762
99,760
100,747
101,748
102,738
103,731
104,724
105,723
106,722
107,716
108,719
109,731
110,740
111,738
112,753
113,758
114,759
115,761
116,757
117,745
118,742
119,736
120,731
121,718
122,718
123,719
124,724
125,722
126,729
127,738
128,746
129,752
130,754
131,756
132,759
133,757
134,742
135,737
136,737
137,726
138,719
139,722
140,723
141,720
142,729
143,734
144,739
145,753
146,756
147,755
148,759
149,757
150,750
151,746
152,735
153,732
154,731
155,720
156,718
157,720
158,720
159,731
160,739
161,748
162,754
163,759
164,756
165,760
166,755
167,748
168,747
169,735
170,728
171,717
172,717
173,710
174,721
175,728
176,732
177,737
178,746
179,758
180,757
181,760
182,758
183,749
184,743
185,733
186,734
187,728
188,719
189,720
190,717
191,726
192,730
193,734
194,744
195,746
196,757
197,758
198,758
199,760
200,746
201,741
202,736
203,725
204,725
205,719
206,717
207,720
208,727
209,729
210,736
211,746
212,751
213,755
214,759
215,762
216,754
217,748
218,743
219,729
220,724
221,729
222,720
223,720
224,723
225,731
226,727
227,744
228,758
229,754
230,760
231,758
232,758
233,752
234,740
235,737
236,726
237,725
238,722
239,719
240,721
241,731
242,737
243,740
244,745
245,752
246,760
247,758
248,758
249,750
250,746
251,743
252,728
253,726
254,725
255,722
