timestamp,data
0,749
1,752
2,755
3,757
4,762
5,748
6,747
7,740
8,734
9,723
10,720
11,718
12,714
13,726
14,730
15,734
16,742
17,753
18,754
19,753
20,762
21,758
22,756
23,741
24,740
25,729
26,724
27,717
28,716
29,722
30,726
31,725
32,742
33,743
34,758
35,760
36,757
37,764
38,748
39,743
40,741
41,728
42,722
43,721
44,717
45,718
46,724
47,731
48,734
49,743
50,751
51,758
52,758
53,758
54,754
55,745
56,744
57,735
58,729
59,725
60,725
61,714
62,720
63,727
64,732
65,739
66,750
67,750
68,754
69,756
70,754
71,753
72,754
73,738
74,732
75,734
76,723
77,720
78,721
79,723
80,729
81,734
82,747
83,748
84,761
85,755
86,760
87,755
88,752
89,748
90,741
91,735
92,724
93,720
94,715
95,721
96,727
97,729
98,738
99,748
100,751
101,757
102,760
103,764
104,749
105,748
106,742
107,730
108,732
109,723
110,720
111,722
112,717
113,728
114,732
115,743
116,752
117,754
118,763
119,760
120,758
121,751
122,748
123,737
124,736
125,729
126,718
127,720
128,718
129,723
130,730
131,736
132,745
133,753
134,756
135,757
136,761
137,751
138,749
139,743
140,732
141,731
142,719
143,728
144,716
145,721
146,720
147,731
148,744
149,744
150,755
151,751
152,760
153,755
154,753
155,746
156,746
157,729
158,725
159,718
160,718
161,723
162,722
163,727
164,736
165,744
166,756
167,756
168,758
169,757
170,752
171,753
172,746
173,738
174,731
175,723
176,729
177,718
178,721
179,728
180,728
181,738
182,744
183,759
184,768
185,761
186,763
187,751
188,750
189,737
190,731
191,723
192,723
193,718
194,717
195,724
196,732
197,734
198,742
199,751
200,754
201,765
202,757
203,757
204,750
205,746
206,737
207,728
208,724
209,724
210,722
211,716
212,722
213,728
214,731
215,744
216,754
217,752
218,755
219,757
220,758
221,754
222,747
223,732
224,727
225,725
226,716
227,719
228,723
229,730
230,736
231,741
232,749
233,755
234,759
235,757
236,763
237,755
238,746
239,740
240,729
241,729
242,720
243,719
244,719
245,725
246,732
247,735
248,748
249,752
250,754
251,760
252,760
253,762
254,750
255,746
