timestamp,data
0,718
1,717
2,722
3,731
4,737
5,746
6,751
7,760
8,756
9,759
10,751
11,752
12,740
13,736
14,726
15,720
16,718
17,722
18,726
19,728
20,736
21,742
22,748
23,753
24,760
25,759
26,756
27,751
28,741
29,736
30,732
31,721
32,723
33,718
34,720
35,723
36,734
37,737
38,744
39,753
40,758
41,756
42,765
43,753
44,748
45,746
46,731
47,728
48,723
49,722
50,714
51,717
52,729
53,730
54,738
55,752
56,754
57,756
58,765
59,761
60,752
61,742
62,740
63,737
64,723
65,721
66,720
67,717
68,723
69,733
70,730
71,744
72,753
73,753
74,762
75,760
76,758
77,751
78,740
79,738
80,731
81,722
82,722
83,721
84,723
85,723
86,728
87,744
88,743
89,752
90,754
91,756
92,763
93,748
94,746
95,740
96,731
97,728
98,722
99,715
100,718
101,723
102,726
103,729
104,747
105,756
106,750
107,755
108,758
109,756
110,753
111,739
112,735
113,729
114,723
115,716
116,722
117,716
118,725
119,732
120,745
121,742
122,748
123,756
124,762
125,763
126,755
127,750
128,743
129,736
130,732
131,724
132,717
133,718
134,724
135,723
136,729
137,742
138,746
139,753
140,756
141,760
142,757
143,756
144,745
145,735
146,729
147,725
148,718
149,719
150,716
151,722
152,727
153,739
154,739
155,754
156,759
157,759
158,759
159,755
160,750
161,741
162,737
163,726
164,726
165,720
166,721
167,722
168,728
169,734
170,739
171,749
172,759
173,756
174,761
175,752
176,756
177,753
178,737
179,730
180,727
181,721
182,714
183,716
184,725
185,730
186,740
187,747
188,748
189,752
190,758
191,762
192,755
193,750
194,747
195,737
196,727
197,728
198,719
199,719
200,717
201,727
202,736
203,732
204,744
205,755
206,757
207,758
208,759
209,753
210,746
211,741
212,732
213,727
214,725
215,724
216,717
217,721
218,730
219,729
220,741
221,750
222,755
223,756
224,756
225,759
226,747
227,750
228,736
229,733
230,723
231,722
232,715
233,718
234,727
235,729
236,738
237,746
238,749
239,753
240,760
241,755
242,754
243,750
244,743
245,730
246,725
247,722
248,726
249,718
250,725
251,729
252,734
253,739
254,747
255,751
