timestamp,data
0,710
1,713
2,729
3,725
4,738
5,745
6,747
7,745
8,745
9,747
10,736
11,723
12,717
13,710
14,703
15,703
16,707
17,712
18,722
19,724
20,733
21,744
22,741
23,744
24,744
25,740
26,741
27,730
28,722
29,703
30,705
31,706
32,708
33,708
34,710
35,720
36,729
37,744
38,738
39,743
40,743
41,749
42,738
43,736
44,728
45,714
46,711
47,707
48,708
49,706
50,710
51,719
52,720
53,733
54,736
55,746
56,748
57,745
58,747
59,736
60,729
61,719
62,713
63,713
64,705
65,704
66,705
67,712
68,717
69,733
70,732
71,739
72,749
73,749
74,746
75,742
76,739
77,721
78,719
79,714
80,714
81,710
82,703
83,706
84,717
85,728
86,735
87,735
88,743
89,747
90,744
91,746
92,744
93,731
94,718
95,717
96,713
97,706
98,702
99,707
100,713
101,722
102,729
103,734
104,741
105,746
106,742
107,745
108,743
109,735
110,729
111,720
112,712
113,700
114,711
115,713
116,709
117,710
118,718
119,734
120,736
121,739
122,743
123,751
124,740
125,741
126,732
127,722
128,711
129,715
130,714
131,703
132,704
133,712
134,722
135,725
136,731
137,738
138,744
139,744
140,745
141,749
142,741
143,726
144,718
145,708
146,710
147,705
148,708
149,710
150,718
151,716
152,726
153,739
154,738
155,749
156,746
157,744
158,743
159,733
160,732
161,713
162,712
163,706
164,709
165,711
166,708
167,713
168,722
169,730
170,737
171,746
172,746
173,741
174,747
175,739
176,724
177,720
178,715
179,713
180,707
181,704
182,707
183,714
184,720
185,724
186,734
187,739
188,744
189,750
190,754
191,736
192,733
193,729
194,717
195,712
196,711
197,709
198,705
199,705
200,714
201,724
202,730
203,736
204,742
205,744
206,745
207,744
208,738
209,726
210,720
211,716
212,710
213,708
214,705
215,702
216,708
217,714
218,727
219,736
220,744
221,748
222,744
223,745
224,741
225,738
226,725
227,719
228,714
229,711
230,707
231,709
232,710
233,716
234,724
235,729
236,738
237,742
238,740
239,744
240,747
241,740
242,731
243,727
244,716
245,710
246,713
247,709
248,710
249,709
250,715
251,725
252,738
253,737
254,746
255,743
