timestamp,data
0,723
1,727
2,726
3,728
4,726
5,726
6,723
7,726
8,728
9,728
10,726
11,727
12,731
13,727
14,726
15,728
16,727
17,726
18,728
19,730
20,728
21,725
22,730
23,726
24,726
25,731
26,723
27,718
28,728
29,731
30,722
31,725
32,730
33,728
34,727
35,726
36,727
37,726
38,727
39,727
40,725
41,724
42,725
43,727
44,728
45,724
46,730
47,727
48,722
49,731
50,726
51,724
52,728
53,732
54,726
55,726
56,732
57,721
58,726
59,730
60,726
61,727
62,725
63,730
64,728
65,732
66,724
67,721
68,730
69,725
70,726
71,728
72,726
73,729
74,727
75,727
76,728
77,728
78,727
79,731
80,728
81,723
82,728
83,730
84,726
85,728
86,724
87,721
88,728
89,725
90,729
91,727
92,721
93,730
94,726
95,724
96,728
97,727
98,726
99,730
100,722
101,729
102,732
103,725
104,726
105,729
106,722
107,727
108,727
109,726
110,724
111,732
112,723
113,727
114,732
115,727
116,730
117,721
118,722
119,728
120,725
121,724
122,725
123,730
124,725
125,726
126,728
127,722
128,722
129,724
130,725
131,727
132,734
133,723
134,727
135,725
136,727
137,726
138,725
139,726
140,725
141,726
142,727
143,729
144,724
145,723
146,732
147,725
148,726
149,726
150,728
151,725
152,730
153,724
154,730
155,725
156,729
157,726
158,726
159,727
160,725
161,727
162,728
163,729
164,725
165,723
166,725
167,728
168,727
169,729
170,722
171,725
172,733
173,723
174,725
175,726
176,730
177,734
178,723
179,728
180,724
181,725
182,727
183,724
184,725
185,729
186,721
187,724
188,731
189,726
190,732
191,729
192,720
193,726
194,728
195,725
196,730
197,727
198,724
199,728
200,722
201,724
202,726
203,724
204,727
205,730
206,724
207,729
208,723
209,726
210,726
211,723
212,730
213,729
214,724
215,727
216,726
217,725
218,732
219,722
220,727
221,726
222,727
223,728
224,723
225,725
226,725
227,724
228,724
229,727
230,726
231,730
232,728
233,725
234,725
235,730
236,727
237,728
238,731
239,726
240,726
241,727
242,723
243,727
244,722
245,726
246,732
247,727
248,730
249,725
250,730
251,728
252,730
253,729
254,732
255,725
