timestamp,data
0,726
1,722
2,724
3,727
4,727
5,744
6,746
7,753
8,757
9,758
10,761
11,754
12,755
13,736
14,734
15,724
16,727
17,718
18,717
19,725
20,726
21,736
22,736
23,754
24,752
25,759
26,756
27,758
28,750
29,749
30,738
31,731
32,725
33,720
34,722
35,714
36,723
37,733
38,741
39,748
40,750
41,762
42,755
43,760
44,753
45,753
46,745
47,738
48,721
49,718
50,716
51,721
52,719
53,727
54,736
55,739
56,750
57,746
58,761
59,764
60,760
61,755
62,747
63,740
64,736
65,726
66,716
67,716
68,721
69,720
70,731
71,736
72,746
73,749
74,756
75,765
76,754
77,755
78,744
79,746
80,732
81,733
82,728
83,718
84,722
85,721
86,721
87,734
88,739
89,752
90,754
91,761
92,757
93,757
94,761
95,748
96,746
97,734
98,728
99,725
100,717
101,722
102,722
103,724
104,743
105,741
106,753
107,753
108,760
109,756
110,760
111,746
112,749
113,735
114,731
115,723
116,721
117,724
118,718
119,725
120,731
121,735
122,749
123,749
124,753
125,756
126,762
127,755
128,751
129,743
130,738
131,728
132,724
133,722
134,719
135,718
136,725
137,728
138,741
139,748
140,758
141,765
142,753
143,758
144,753
145,752
146,746
147,732
148,731
149,717
150,721
151,720
152,720
153,730
154,730
155,742
156,751
157,756
158,759
159,762
160,754
161,751
162,744
163,740
164,725
165,723
166,720
167,723
168,725
169,725
170,730
171,740
172,746
173,758
174,754
175,761
176,764
177,753
178,755
179,738
180,737
181,722
182,721
183,725
184,715
185,726
186,723
187,733
188,740
189,748
190,759
191,758
192,762
193,759
194,751
195,747
196,737
197,727
198,727
199,716
200,719
201,719
202,718
203,735
204,733
205,746
206,756
207,757
208,759
209,760
210,754
211,753
212,741
213,740
214,731
215,720
216,721
217,721
218,719
219,725
220,745
221,741
222,750
223,755
224,759
225,759
226,758
227,755
228,749
229,735
230,733
231,729
232,722
233,720
234,720
235,726
236,729
237,737
238,744
239,751
240,760
241,758
242,766
243,755
244,751
245,746
246,736
247,731
248,719
249,716
250,717
251,724
252,724
253,734
254,739
255,742
