timestamp,data
0,742
1,733
2,728
3,723
4,718
5,718
6,720
7,725
8,734
9,740
10,749
11,752
12,759
13,762
14,763
15,749
16,748
17,742
18,727
19,724
20,723
21,716
22,718
23,724
24,727
25,736
26,745
27,753
28,763
29,754
30,757
31,753
32,755
33,742
34,737
35,729
36,724
37,719
38,717
39,718
40,728
41,728
42,738
43,750
44,752
45,756
46,763
47,760
48,756
49,746
50,742
51,736
52,727
53,725
54,719
55,718
56,722
57,731
58,732
59,744
60,751
61,756
62,761
63,757
64,756
65,751
66,745
67,740
68,728
69,729
70,716
71,721
72,721
73,725
74,732
75,741
76,746
77,754
78,756
79,756
80,757
81,759
82,749
83,739
84,737
85,727
86,723
87,724
88,719
89,720
90,732
91,736
92,744
93,748
94,753
95,752
96,764
97,756
98,757
99,748
100,741
101,737
102,722
103,725
104,714
105,724
106,722
107,728
108,738
109,742
110,748
111,761
112,756
113,758
114,754
115,753
116,742
117,736
118,732
119,719
120,716
121,721
122,718
123,729
124,733
125,736
126,751
127,747
128,756
129,759
130,757
131,752
132,747
133,744
134,728
135,728
136,722
137,718
138,720
139,720
140,729
141,738
142,742
143,750
144,755
145,759
146,753
147,755
148,757
149,744
150,743
151,728
152,726
153,717
154,718
155,723
156,726
157,734
158,747
159,741
160,754
161,755
162,759
163,753
164,758
165,754
166,744
167,736
168,728
169,721
170,725
171,716
172,719
173,724
174,732
175,745
176,750
177,755
178,757
179,762
180,757
181,751
182,748
183,736
184,730
185,721
186,724
187,723
188,723
189,723
190,735
191,736
192,746
193,752
194,756
195,761
196,760
197,758
198,750
199,741
200,735
201,730
202,724
203,720
204,715
205,720
206,728
207,734
208,741
209,755
210,754
211,761
212,760
213,756
214,756
215,745
216,743
217,732
218,728
219,720
220,715
221,719
222,718
223,734
224,741
225,737
226,749
227,752
228,752
229,759
230,760
231,752
232,746
233,743
234,727
235,721
236,724
237,713
238,724
239,726
240,736
241,740
242,743
243,750
244,762
245,758
246,763
247,755
248,754
249,740
250,732
251,730
252,727
253,715
254,722
255,726
