timestamp,data
0,763
1,761
2,757
3,758
4,746
5,742
6,732
7,728
8,730
9,721
10,722
11,722
12,733
13,730
14,742
15,752
16,752
17,762
18,761
19,756
20,751
21,743
22,738
23,734
24,722
25,722
26,721
27,723
28,731
29,731
30,734
31,748
32,748
33,756
34,753
35,760
36,752
37,751
38,743
39,734
40,722
41,722
42,721
43,719
44,719
45,726
46,738
47,742
48,746
49,758
50,755
51,760
52,752
53,754
54,746
55,741
56,737
57,724
58,722
59,718
60,714
61,725
62,729
63,736
64,740
65,753
66,757
67,757
68,764
69,755
70,752
71,744
72,740
73,726
74,727
75,720
76,722
77,721
78,726
79,741
80,739
81,748
82,752
83,762
84,757
85,755
86,752
87,752
88,738
89,738
90,724
91,725
92,719
93,720
94,725
95,730
96,734
97,744
98,750
99,759
100,761
101,760
102,758
103,748
104,744
105,737
106,730
107,722
108,719
109,721
110,720
111,722
112,734
113,740
114,750
115,751
116,756
117,756
118,753
119,750
120,749
121,744
122,736
123,726
124,724
125,720
126,719
127,722
128,728
129,734
130,743
131,745
132,757
133,753
134,765
135,754
136,753
137,745
138,737
139,729
140,722
141,720
142,723
143,715
144,725
145,730
146,739
147,746
148,751
149,754
150,760
151,753
152,758
153,748
154,750
155,731
156,728
157,725
158,714
159,724
160,722
161,733
162,735
163,737
164,750
165,752
166,758
167,758
168,762
169,754
170,744
171,740
172,733
173,728
174,722
175,719
176,722
177,721
178,734
179,738
180,746
181,754
182,758
183,758
184,755
185,757
186,755
187,748
188,735
189,729
190,722
191,726
192,718
193,722
194,734
195,730
196,742
197,749
198,753
199,751
200,763
201,754
202,760
203,748
204,745
205,732
206,728
207,723
208,721
209,716
210,726
211,730
212,738
213,741
214,753
215,758
216,758
217,757
218,754
219,752
220,751
221,736
222,732
223,724
224,723
225,719
226,724
227,725
228,732
229,736
230,749
231,750
232,758
233,756
234,761
235,752
236,753
237,745
238,737
239,727
240,720
241,718
242,721
243,715
244,725
245,738
246,743
247,745
248,752
249,763
250,752
251,754
252,755
253,747
254,742
255,732
