timestamp,data
0,733
1,725
2,732
3,725
4,726
5,727
6,730
7,726
8,723
9,734
10,729
11,724
12,726
13,731
14,725
15,725
16,731
17,724
18,725
19,728
20,733
21,726
22,724
23,731
24,727
25,728
26,730
27,726
28,725
29,724
30,729
31,726
32,727
33,732
34,721
35,726
36,724
37,726
38,731
39,727
40,727
41,730
42,722
43,725
44,724
45,726
46,722
47,726
48,734
49,724
50,725
51,729
52,726
53,728
54,731
55,726
56,730
57,723
58,726
59,721
60,726
61,727
62,729
63,719
64,725
65,729
66,726
67,728
68,728
69,736
70,723
71,722
72,724
73,727
74,726
75,731
76,734
77,720
78,724
79,727
80,732
81,724
82,730
83,732
84,726
85,725
86,727
87,718
88,726
89,732
90,724
91,724
92,732
93,728
94,727
95,727
96,732
97,727
98,724
99,730
100,717
101,721
102,734
103,728
104,728
105,722
106,729
107,729
108,721
109,723
110,728
111,725
112,728
113,730
114,721
115,723
116,726
117,722
118,727
119,726
120,727
121,725
122,726
123,727
124,728
125,723
126,729
127,732
128,724
129,724
130,730
131,722
132,726
133,733
134,727
135,725
136,725
137,732
138,720
139,726
140,728
141,722
142,724
143,728
144,731
145,724
146,726
147,730
148,728
149,728
150,723
151,728
152,731
153,725
154,723
155,725
156,728
157,723
158,724
159,729
160,728
161,724
162,725
163,724
164,726
165,726
166,724
167,730
168,727
169,724
170,734
171,724
172,724
173,727
174,727
175,728
176,730
177,724
178,727
179,731
180,729
181,723
182,728
183,730
184,727
185,725
186,729
187,725
188,722
189,727
190,731
191,727
192,725
193,726
194,727
195,730
196,726
197,726
198,727
199,728
200,727
201,732
202,728
203,720
204,729
205,726
206,729
207,727
208,730
209,726
210,728
211,723
212,724
213,724
214,724
215,725
216,731
217,725
218,729
219,726
220,726
221,724
222,735
223,725
224,722
225,726
226,723
227,725
228,728
229,726
230,726
231,727
232,733
233,726
234,723
235,731
236,736
237,726
238,725
239,728
240,729
241,724
242,727
243,730
244,728
245,725
246,725
247,727
248,719
249,726
250,732
251,727
252,726
253,727
254,728
255,723
