timestamp,data
0,734
1,737
2,747
3,757
4,758
5,761
6,757
7,751
8,748
9,736
10,732
11,725
12,726
13,714
14,721
15,719
16,729
17,740
18,745
19,754
20,760
21,759
22,758
23,755
24,749
25,740
26,739
27,734
28,718
29,722
30,722
31,721
32,725
33,728
34,742
35,749
36,752
37,762
38,758
39,755
40,758
41,748
42,739
43,738
44,724
45,725
46,718
47,722
48,726
49,730
50,734
51,746
52,745
53,759
54,758
55,764
56,756
57,755
58,741
59,740
60,723
61,724
62,722
63,718
64,718
65,726
66,731
67,741
68,744
69,749
70,754
71,759
72,759
73,757
74,750
75,736
76,734
77,725
78,720
79,723
80,719
81,721
82,730
83,732
84,746
85,752
86,753
87,757
88,762
89,762
90,750
91,746
92,744
93,733
94,721
95,721
96,716
97,725
98,719
99,732
100,740
101,745
102,753
103,756
104,761
105,760
106,755
107,749
108,739
109,736
110,721
111,721
112,722
113,716
114,722
115,728
116,737
117,739
118,752
119,757
120,755
121,762
122,758
123,750
124,749
125,740
126,726
127,727
128,720
129,720
130,718
131,718
132,730
133,745
134,744
135,752
136,756
137,757
138,753
139,755
140,747
141,740
142,738
143,723
144,723
145,717
146,717
147,721
148,724
149,729
150,739
151,741
152,753
153,760
154,757
155,757
156,753
157,752
158,735
159,735
160,730
161,722
162,724
163,719
164,721
165,731
166,733
167,742
168,748
169,749
170,762
171,755
172,758
173,752
174,743
175,742
176,726
177,721
178,723
179,718
180,722
181,720
182,731
183,734
184,743
185,751
186,758
187,755
188,758
189,752
190,750
191,746
192,734
193,724
194,725
195,726
196,723
197,720
198,731
199,734
200,743
201,751
202,752
203,762
204,758
205,760
206,750
207,744
208,736
209,729
210,728
211,722
212,718
213,723
214,723
215,732
216,738
217,741
218,755
219,756
220,758
221,757
222,759
223,752
224,746
225,736
226,725
227,724
228,723
229,717
230,717
231,726
232,730
233,738
234,744
235,753
236,754
237,753
238,765
239,756
240,748
241,737
242,734
243,727
244,720
245,719
246,718
247,725
248,726
249,736
250,743
251,745
252,754
253,752
254,760
255,757
