timestamp,data
0,748
1,756
2,768
3,756
4,760
5,748
6,745
7,741
8,731
9,720
10,721
11,718
12,722
13,720
14,724
15,736
16,748
17,747
18,751
19,763
20,755
21,756
22,750
23,742
24,737
25,729
26,717
27,718
28,718
29,720
30,725
31,730
32,740
33,744
34,762
35,755
36,756
37,760
38,755
39,748
40,742
41,730
42,726
43,722
44,724
45,720
46,721
47,727
48,738
49,737
50,749
51,753
52,756
53,760
54,757
55,754
56,745
57,737
58,731
59,725
60,716
61,722
62,723
63,722
64,736
65,740
66,748
67,756
68,755
69,755
70,763
71,759
72,749
73,739
74,741
75,727
76,724
77,716
78,721
79,723
80,724
81,732
82,739
83,754
84,753
85,756
86,764
87,757
88,754
89,746
90,741
91,733
92,733
93,720
94,721
95,717
96,728
97,727
98,735
99,748
100,757
101,757
102,755
103,752
104,753
105,748
106,746
107,739
108,731
109,726
110,719
111,718
112,720
113,723
114,729
115,739
116,748
117,748
118,758
119,756
120,757
121,756
122,749
123,740
124,734
125,725
126,722
127,714
128,720
129,718
130,726
131,736
132,740
133,746
134,757
135,754
136,761
137,759
138,749
139,748
140,737
141,732
142,727
143,726
144,719
145,722
146,722
147,732
148,742
149,742
150,757
151,749
152,762
153,762
154,751
155,750
156,742
157,734
158,724
159,722
160,720
161,716
162,719
163,725
164,736
165,742
166,748
167,756
168,764
169,752
170,764
171,756
172,745
173,738
174,733
175,722
176,717
177,714
178,721
179,723
180,730
181,734
182,746
183,752
184,757
185,759
186,755
187,756
188,751
189,741
190,737
191,731
192,721
193,716
194,720
195,718
196,726
197,728
198,740
199,749
200,751
201,759
202,762
203,751
204,754
205,753
206,742
207,734
208,727
209,718
210,720
211,721
212,727
213,723
214,736
215,745
216,754
217,752
218,761
219,763
220,751
221,755
222,743
223,734
224,734
225,723
226,715
227,719
228,724
229,726
230,734
231,735
232,746
233,754
234,752
235,757
236,757
237,751
238,748
239,748
240,734
241,729
242,722
243,715
244,720
245,722
246,728
247,735
248,743
249,755
250,750
251,759
252,764
253,759
254,756
255,746
