timestamp,data
0,749
1,748
2,734
3,731
4,725
5,721
6,715
7,709
8,706
9,707
10,711
11,713
12,728
13,737
14,740
15,745
16,747
17,748
18,744
19,735
20,730
21,719
22,712
23,711
24,706
25,701
26,712
27,714
28,723
29,732
30,736
31,738
32,747
33,746
34,749
35,739
36,727
37,728
38,719
39,713
40,708
41,707
42,706
43,709
44,720
45,728
46,736
47,740
48,747
49,750
50,743
51,747
52,739
53,726
54,724
55,716
56,708
57,706
58,705
59,708
60,710
61,718
62,728
63,738
64,745
65,747
66,742
67,744
68,743
69,733
70,729
71,717
72,711
73,710
74,707
75,705
76,702
77,714
78,725
79,732
80,736
81,743
82,745
83,742
84,739
85,744
86,732
87,722
88,719
89,711
90,710
91,704
92,705
93,716
94,726
95,728
96,738
97,739
98,743
99,748
100,746
101,744
102,731
103,726
104,716
105,713
106,710
107,706
108,705
109,706
110,712
111,727
112,733
113,735
114,742
115,746
116,747
117,748
118,738
119,731
120,722
121,721
122,709
123,706
124,708
125,712
126,712
127,716
128,730
129,731
130,741
131,746
132,746
133,742
134,745
135,737
136,726
137,718
138,718
139,706
140,706
141,709
142,710
143,711
144,719
145,735
146,736
147,741
148,752
149,741
150,744
151,743
152,727
153,725
154,717
155,716
156,708
157,706
158,708
159,713
160,713
161,725
162,732
163,736
164,746
165,752
166,742
167,744
168,736
169,727
170,720
171,714
172,711
173,704
174,708
175,704
176,712
177,719
178,730
179,732
180,739
181,754
182,743
183,742
184,746
185,734
186,722
187,717
188,717
189,710
190,705
191,705
192,709
193,714
194,719
195,734
196,736
197,740
198,745
199,741
200,746
201,742
202,732
203,719
204,713
205,709
206,707
207,711
208,708
209,710
210,717
211,730
212,735
213,742
214,749
215,739
216,746
217,748
218,735
219,726
220,726
221,710
222,710
223,705
224,709
225,706
226,713
227,718
228,739
229,735
230,741
231,748
232,744
233,745
234,740
235,732
236,721
237,716
238,714
239,703
240,701
241,706
242,710
243,718
244,727
245,730
246,742
247,744
248,746
249,747
250,744
251,735
252,733
253,716
254,715
255,716
