timestamp,data
0,746
1,752
2,759
3,756
4,758
5,762
6,748
7,735
8,734
9,725
10,720
11,719
12,718
13,720
14,726
15,735
16,742
17,755
18,756
19,755
20,760
21,763
22,752
23,748
24,736
25,732
26,729
27,720
28,720
29,718
30,721
31,730
32,738
33,744
34,751
35,762
36,759
37,757
38,762
39,751
40,743
41,736
42,725
43,727
44,723
45,715
46,720
47,722
48,734
49,740
50,747
51,754
52,762
53,758
54,761
55,758
56,746
57,748
58,738
59,729
60,729
61,720
62,715
63,725
64,726
65,734
66,744
67,753
68,759
69,758
70,763
71,758
72,753
73,743
74,738
75,734
76,724
77,718
78,715
79,720
80,723
81,731
82,740
83,745
84,753
85,754
86,760
87,758
88,751
89,749
90,740
91,730
92,728
93,723
94,723
95,718
96,721
97,734
98,736
99,739
100,749
101,751
102,760
103,761
104,748
105,751
106,746
107,734
108,735
109,727
110,721
111,720
112,720
113,722
114,731
115,732
116,746
117,752
118,752
119,758
120,763
121,756
122,756
123,738
124,736
125,728
126,722
127,722
128,719
129,717
130,727
131,735
132,743
133,751
134,752
135,759
136,756
137,761
138,751
139,747
140,746
141,735
142,726
143,720
144,721
145,720
146,728
147,726
148,738
149,744
150,748
151,755
152,759
153,759
154,759
155,750
156,744
157,737
158,723
159,719
160,724
161,718
162,717
163,729
164,730
165,732
166,746
167,750
168,757
169,760
170,758
171,754
172,744
173,745
174,732
175,728
176,723
177,718
178,718
179,724
180,726
181,729
182,742
183,748
184,752
185,763
186,758
187,756
188,753
189,741
190,742
191,730
192,724
193,724
194,719
195,720
196,726
197,730
198,737
199,752
200,749
201,753
202,761
203,761
204,756
205,746
206,744
207,737
208,727
209,720
210,722
211,722
212,720
213,729
214,735
215,740
216,748
217,753
218,761
219,758
220,757
221,754
222,748
223,747
224,734
225,730
226,722
227,720
228,719
229,726
230,731
231,733
232,744
233,754
234,755
235,760
236,763
237,757
238,754
239,742
240,736
241,732
242,723
243,720
244,717
245,721
246,727
247,728
248,737
249,742
250,751
251,765
252,755
253,762
254,758
255,752
