timestamp,data
0,744
1,744
2,735
3,729
4,725
5,718
6,717
7,721
8,731
9,734
10,740
11,747
12,752
13,758
14,755
15,761
16,756
17,745
18,740
19,735
20,726
21,722
22,721
23,718
24,726
25,730
26,736
27,745
28,755
29,755
30,758
31,751
32,758
33,753
34,740
35,737
36,734
37,723
38,720
39,723
40,719
41,724
42,735
43,742
44,747
45,756
46,757
47,765
48,756
49,751
50,750
51,738
52,732
53,728
54,722
55,717
56,722
57,726
58,730
59,733
60,744
61,749
62,753
63,760
64,759
65,759
66,752
67,743
68,737
69,729
70,722
71,723
72,721
73,724
74,728
75,731
76,735
77,745
78,746
79,761
80,758
81,756
82,757
83,747
84,740
85,739
86,721
87,725
88,718
89,717
90,714
91,724
92,733
93,738
94,753
95,754
96,754
97,757
98,756
99,756
100,743
101,736
102,728
103,724
104,719
105,719
106,721
107,724
108,734
109,735
110,745
111,752
112,758
113,760
114,760
115,758
116,746
117,744
118,738
119,729
120,720
121,720
122,717
123,722
124,728
125,737
126,738
127,749
128,751
129,758
130,756
131,759
132,756
133,749
134,736
135,733
136,724
137,720
138,717
139,720
140,722
141,728
142,736
143,740
144,750
145,760
146,752
147,761
148,757
149,750
150,747
151,735
152,732
153,729
154,716
155,720
156,723
157,721
158,728
159,739
160,744
161,753
162,763
163,758
164,759
165,753
166,749
167,738
168,734
169,722
170,726
171,722
172,722
173,719
174,731
175,736
176,741
177,748
178,751
179,756
180,758
181,754
182,751
183,744
184,734
185,732
186,724
187,722
188,716
189,722
190,728
191,730
192,735
193,746
194,749
195,759
196,756
197,760
198,756
199,749
200,750
201,735
202,722
203,722
204,726
205,719
206,721
207,727
208,737
209,733
210,748
211,752
212,755
213,763
214,759
215,752
216,742
217,744
218,731
219,723
220,721
221,719
222,720
223,727
224,728
225,736
226,742
227,753
228,754
229,759
230,757
231,752
232,755
233,748
234,732
235,728
236,719
237,722
238,722
239,718
240,728
241,736
242,739
243,745
244,750
245,757
246,760
247,758
248,753
249,752
250,741
251,730
252,726
253,718
254,720
255,721
