timestamp,data
0,725
1,730
2,738
3,734
4,748
5,754
6,757
7,758
8,762
9,756
10,748
11,740
12,734
13,722
14,723
15,725
16,720
17,726
18,726
19,734
20,746
21,750
22,754
23,759
24,758
25,761
26,746
27,748
28,730
29,734
30,725
31,721
32,725
33,718
34,728
35,731
36,738
37,747
38,757
39,760
40,761
41,762
42,752
43,748
44,748
45,734
46,729
47,722
48,720
49,715
50,720
51,728
52,733
53,745
54,750
55,757
56,757
57,758
58,760
59,752
60,743
61,739
62,727
63,725
64,718
65,722
66,718
67,726
68,732
69,739
70,746
71,755
72,757
73,756
74,759
75,755
76,748
77,749
78,732
79,730
80,718
81,717
82,725
83,718
84,727
85,732
86,745
87,745
88,751
89,755
90,757
91,761
92,755
93,748
94,740
95,736
96,725
97,722
98,718
99,726
100,720
101,731
102,734
103,742
104,748
105,758
106,754
107,758
108,752
109,749
110,744
111,738
112,729
113,720
114,722
115,720
116,720
117,732
118,730
119,739
120,744
121,755
122,759
123,758
124,758
125,758
126,745
127,742
128,732
129,729
130,723
131,716
132,722
133,721
134,730
135,728
136,744
137,744
138,755
139,758
140,756
141,754
142,751
143,743
144,735
145,730
146,724
147,724
148,719
149,720
150,723
151,732
152,739
153,746
154,754
155,759
156,757
157,756
158,759
159,750
160,744
161,736
162,730
163,722
164,722
165,720
166,726
167,729
168,736
169,740
170,750
171,752
172,756
173,762
174,758
175,751
176,743
177,740
178,735
179,722
180,722
181,716
182,716
183,727
184,726
185,742
186,744
187,746
188,758
189,761
190,761
191,751
192,751
193,743
194,741
195,729
196,721
197,718
198,724
199,721
200,730
201,730
202,740
203,745
204,749
205,755
206,758
207,760
208,753
209,752
210,740
211,734
212,727
213,724
214,722
215,718
216,724
217,726
218,738
219,748
220,748
221,758
222,756
223,757
224,756
225,758
226,743
227,733
228,730
229,725
230,718
231,714
232,723
233,722
234,727
235,733
236,750
237,754
238,752
239,757
240,762
241,754
242,752
243,743
244,734
245,731
246,724
247,724
248,719
249,723
250,726
251,735
252,738
253,750
254,752
255,756
