timestamp,data
0,747
1,755
2,760
3,755
4,755
5,745
6,738
7,732
8,728
9,725
10,721
11,716
12,722
13,731
14,733
15,740
16,748
17,758
18,757
19,761
20,756
21,748
22,746
23,738
24,730
25,726
26,721
27,725
28,724
29,726
30,725
31,736
32,749
33,747
34,760
35,757
36,755
37,758
38,745
39,743
40,739
41,730
42,719
43,721
44,725
45,720
46,724
47,733
48,736
49,749
50,756
51,754
52,760
53,758
54,753
55,745
56,742
57,731
58,722
59,724
60,724
61,718
62,716
63,732
64,733
65,741
66,755
67,753
68,760
69,767
70,753
71,751
72,745
73,734
74,726
75,718
76,723
77,716
78,718
79,723
80,728
81,740
82,742
83,749
84,757
85,760
86,753
87,752
88,754
89,737
90,732
91,726
92,724
93,722
94,721
95,726
96,726
97,728
98,748
99,749
100,752
101,767
102,754
103,756
104,753
105,745
106,740
107,729
108,720
109,724
110,721
111,717
112,724
113,733
114,736
115,746
116,755
117,758
118,759
119,759
120,755
121,753
122,742
123,732
124,727
125,723
126,716
127,719
128,724
129,726
130,731
131,734
132,746
133,758
134,756
135,754
136,761
137,751
138,743
139,746
140,728
141,727
142,721
143,717
144,717
145,724
146,726
147,739
148,747
149,750
150,764
151,757
152,757
153,763
154,749
155,747
156,736
157,728
158,721
159,723
160,718
161,722
162,722
163,733
164,740
165,749
166,748
167,756
168,758
169,755
170,752
171,747
172,744
173,738
174,727
175,722
176,721
177,722
178,718
179,728
180,732
181,744
182,748
183,754
184,754
185,758
186,759
187,752
188,746
189,734
190,732
191,726
192,718
193,718
194,722
195,726
196,726
197,740
198,742
199,750
200,756
201,757
202,763
203,753
204,754
205,742
206,730
207,728
208,718
209,720
210,718
211,714
212,727
213,731
214,741
215,748
216,751
217,762
218,754
219,759
220,755
221,746
222,739
223,737
224,722
225,718
226,718
227,721
228,724
229,726
230,735
231,741
232,750
233,760
234,754
235,758
236,760
237,747
238,745
239,736
240,728
241,726
242,717
243,718
244,722
245,722
246,736
247,744
248,744
249,754
250,763
251,754
252,755
253,757
254,749
255,740
