timestamp,data
0,743
1,738
2,738
3,725
4,721
5,722
6,717
7,720
8,727
9,732
10,749
11,746
12,757
13,758
14,757
15,758
16,748
17,748
18,736
19,728
20,726
21,720
22,723
23,716
24,727
25,730
26,738
27,746
28,753
29,753
30,760
31,760
32,758
33,749
34,745
35,736
36,730
37,722
38,716
39,720
40,724
41,725
42,733
43,734
44,751
45,754
46,753
47,761
48,756
49,746
50,748
51,736
52,731
53,724
54,721
55,723
56,720
57,724
58,730
59,737
60,748
61,756
62,759
63,755
64,758
65,759
66,746
67,743
68,739
69,731
70,730
71,722
72,720
73,722
74,722
75,736
76,743
77,746
78,752
79,755
80,756
81,755
82,753
83,746
84,741
85,730
86,726
87,726
88,720
89,722
90,725
91,729
92,736
93,738
94,748
95,757
96,759
97,757
98,760
99,745
100,744
101,736
102,731
103,728
104,718
105,722
106,718
107,725
108,729
109,741
110,744
111,752
112,754
113,762
114,762
115,751
116,750
117,739
118,731
119,726
120,720
121,720
122,720
123,721
124,725
125,733
126,741
127,745
128,752
129,761
130,761
131,759
132,753
133,745
134,740
135,736
136,720
137,719
138,715
139,718
140,727
141,728
142,736
143,752
144,750
145,762
146,752
147,759
148,752
149,750
150,747
151,736
152,731
153,721
154,718
155,721
156,720
157,728
158,735
159,744
160,746
161,757
162,754
163,757
164,762
165,751
166,750
167,738
168,739
169,724
170,716
171,726
172,720
173,726
174,731
175,733
176,745
177,753
178,754
179,760
180,756
181,757
182,744
183,749
184,736
185,729
186,726
187,718
188,723
189,724
190,726
191,734
192,738
193,747
194,751
195,755
196,755
197,758
198,755
199,748
200,748
201,735
202,720
203,719
204,721
205,718
206,718
207,736
208,734
209,744
210,754
211,757
212,757
213,764
214,754
215,756
216,745
217,736
218,733
219,721
220,722
221,720
222,724
223,721
224,738
225,733
226,746
227,759
228,752
229,757
230,755
231,754
232,748
233,742
234,740
235,723
236,722
237,722
238,721
239,719
240,728
241,738
242,741
243,748
244,746
245,761
246,760
247,759
248,753
249,742
250,740
251,729
252,726
253,723
254,719
255,719
