timestamp,data
0,736
1,728
2,724
3,713
4,720
5,719
6,731
7,737
8,740
9,751
10,761
11,758
12,758
13,756
14,750
15,746
16,737
17,734
18,724
19,718
20,721
21,720
22,724
23,734
24,739
25,743
26,756
27,754
28,756
29,760
30,756
31,747
32,741
33,731
34,723
35,722
36,720
37,719
38,720
39,731
40,730
41,744
42,752
43,753
44,758
45,757
46,754
47,758
48,748
49,745
50,722
51,716
52,726
53,717
54,720
55,727
56,728
57,739
58,744
59,750
60,760
61,751
62,764
63,757
64,745
65,744
66,736
67,730
68,724
69,718
70,719
71,721
72,726
73,733
74,745
75,750
76,757
77,757
78,759
79,757
80,750
81,746
82,738
83,738
84,725
85,718
86,717
87,723
88,723
89,728
90,730
91,745
92,748
93,756
94,760
95,760
96,756
97,747
98,742
99,739
100,730
101,728
102,715
103,718
104,722
105,727
106,730
107,740
108,741
109,759
110,757
111,754
112,760
113,751
114,745
115,746
116,730
117,729
118,718
119,722
120,723
121,716
122,724
123,737
124,740
125,750
126,751
127,754
128,759
129,758
130,757
131,742
132,738
133,736
134,719
135,725
136,721
137,718
138,724
139,734
140,737
141,745
142,749
143,755
144,762
145,757
146,756
147,747
148,742
149,741
150,724
151,726
152,720
153,714
154,719
155,730
156,730
157,745
158,744
159,754
160,752
161,762
162,759
163,753
164,747
165,737
166,733
167,724
168,716
169,721
170,721
171,724
172,729
173,737
174,740
175,754
176,753
177,756
178,758
179,752
180,749
181,744
182,738
183,728
184,729
185,717
186,718
187,721
188,724
189,730
190,737
191,744
192,752
193,758
194,764
195,758
196,755
197,747
198,740
199,733
200,726
201,728
202,723
203,720
204,725
205,729
206,734
207,745
208,756
209,756
210,754
211,755
212,755
213,751
214,749
215,736
216,729
217,727
218,719
219,721
220,723
221,723
222,731
223,738
224,745
225,749
226,760
227,762
228,760
229,750
230,751
231,743
232,735
233,727
234,721
235,718
236,722
237,718
238,732
239,736
240,739
241,748
242,754
243,755
244,763
245,755
246,756
247,746
248,740
249,735
250,727
251,718
252,715
253,719
254,729
255,731
