timestamp,data
0,756
1,761
2,758
3,752
4,747
5,743
6,733
7,723
8,720
9,716
10,715
11,717
12,724
13,734
14,734
15,747
16,756
17,750
18,761
19,760
20,751
21,746
22,742
23,728
24,730
25,719
26,715
27,725
28,722
29,731
30,738
31,746
32,751
33,758
34,760
35,759
36,756
37,752
38,739
39,736
40,732
41,721
42,720
43,720
44,718
45,730
46,729
47,738
48,745
49,753
50,759
51,759
52,759
53,751
54,746
55,740
56,738
57,723
58,720
59,723
60,718
61,716
62,729
63,734
64,739
65,750
66,753
67,758
68,756
69,754
70,749
71,747
72,735
73,733
74,726
75,719
76,719
77,724
78,726
79,730
80,740
81,745
82,752
83,760
84,754
85,759
86,759
87,748
88,741
89,735
90,721
91,722
92,722
93,717
94,716
95,722
96,737
97,740
98,747
99,753
100,752
101,754
102,760
103,753
104,746
105,738
106,735
107,727
108,722
109,719
110,722
111,722
112,732
113,744
114,746
115,750
116,762
117,759
118,760
119,754
120,748
121,744
122,738
123,726
124,724
125,715
126,722
127,719
128,728
129,734
130,739
131,743
132,753
133,756
134,765
135,756
136,752
137,748
138,736
139,737
140,730
141,719
142,720
143,718
144,721
145,726
146,734
147,745
148,746
149,760
150,758
151,757
152,757
153,750
154,745
155,737
156,730
157,723
158,715
159,720
160,721
161,723
162,734
163,742
164,742
165,754
166,754
167,759
168,762
169,750
170,746
171,747
172,730
173,725
174,720
175,720
176,718
177,724
178,735
179,734
180,742
181,752
182,752
183,756
184,764
185,752
186,752
187,742
188,734
189,730
190,729
191,720
192,719
193,715
194,725
195,725
196,734
197,746
198,751
199,761
200,758
201,761
202,751
203,749
204,743
205,733
206,727
207,720
208,722
209,721
210,721
211,725
212,741
213,740
214,747
215,757
216,759
217,753
218,763
219,752
220,746
221,740
222,731
223,726
224,724
225,716
226,717
227,730
228,730
229,735
230,748
231,751
232,754
233,760
234,760
235,757
236,750
237,740
238,738
239,734
240,726
241,718
242,722
243,723
244,729
245,734
246,738
247,745
248,755
249,759
250,762
251,755
252,750
253,745
254,742
255,731
