timestamp,data
0,716
1,720
2,734
3,735
4,743
5,750
6,760
7,752
8,758
9,759
10,744
11,745
12,736
13,727
14,730
15,719
16,722
17,722
18,726
19,738
20,738
21,745
22,752
23,757
24,756
25,759
26,760
27,746
28,739
29,734
30,725
31,720
32,724
33,714
34,724
35,725
36,735
37,742
38,752
39,755
40,757
41,757
42,757
43,750
44,744
45,738
46,733
47,720
48,717
49,719
50,720
51,726
52,734
53,737
54,744
55,752
56,754
57,755
58,755
59,751
60,746
61,742
62,732
63,727
64,725
65,718
66,720
67,724
68,726
69,734
70,740
71,747
72,762
73,756
74,755
75,756
76,748
77,745
78,737
79,734
80,721
81,719
82,721
83,720
84,723
85,730
86,745
87,739
88,750
89,756
90,757
91,759
92,751
93,752
94,741
95,731
96,727
97,718
98,718
99,720
100,720
101,723
102,738
103,740
104,747
105,754
106,759
107,760
108,757
109,754
110,746
111,743
112,729
113,727
114,724
115,718
116,718
117,722
118,731
119,735
120,748
121,750
122,754
123,765
124,755
125,759
126,747
127,745
128,738
129,723
130,721
131,723
132,720
133,715
134,728
135,738
136,736
137,748
138,754
139,754
140,762
141,756
142,758
143,743
144,740
145,741
146,730
147,722
148,720
149,716
150,722
151,732
152,731
153,741
154,748
155,755
156,760
157,757
158,757
159,754
160,745
161,740
162,732
163,724
164,720
165,718
166,721
167,731
168,728
169,738
170,746
171,755
172,758
173,754
174,762
175,760
176,748
177,745
178,733
179,728
180,722
181,719
182,722
183,725
184,725
185,729
186,743
187,748
188,750
189,758
190,752
191,761
192,757
193,746
194,740
195,732
196,721
197,722
198,720
199,718
200,725
201,728
202,735
203,746
204,749
205,760
206,762
207,759
208,756
209,748
210,742
211,737
212,732
213,728
214,722
215,715
216,717
217,734
218,727
219,745
220,747
221,755
222,760
223,757
224,757
225,759
226,751
227,741
228,730
229,728
230,724
231,718
232,717
233,728
234,727
235,734
236,745
237,748
238,756
239,752
240,761
241,756
242,750
243,749
244,736
245,730
246,724
247,721
248,722
249,716
250,728
251,737
252,739
253,746
254,753
255,756
