timestamp,data
0,726
1,739
2,746
3,747
4,754
5,760
6,758
7,749
8,757
9,745
10,738
11,735
12,724
13,720
14,722
15,717
16,724
17,735
18,740
19,740
20,752
21,755
22,756
23,757
24,750
25,749
26,745
27,732
28,726
29,727
30,716
31,720
32,721
33,731
34,730
35,743
36,752
37,753
38,758
39,757
40,756
41,756
42,746
43,738
44,731
45,724
46,721
47,721
48,720
49,723
50,731
51,738
52,746
53,752
54,758
55,759
56,762
57,758
58,752
59,748
60,735
61,726
62,721
63,728
64,719
65,719
66,726
67,728
68,744
69,746
70,752
71,760
72,760
73,754
74,752
75,745
76,741
77,727
78,726
79,724
80,720
81,716
82,725
83,732
84,733
85,746
86,754
87,753
88,758
89,756
90,755
91,756
92,742
93,735
94,736
95,726
96,723
97,724
98,715
99,726
100,732
101,732
102,746
103,753
104,758
105,763
106,753
107,751
108,750
109,738
110,737
111,729
112,720
113,717
114,717
115,718
116,733
117,736
118,746
119,753
120,752
121,756
122,760
123,753
124,750
125,747
126,742
127,730
128,728
129,724
130,718
131,717
132,720
133,734
134,737
135,743
136,756
137,754
138,756
139,762
140,757
141,748
142,742
143,732
144,732
145,724
146,717
147,718
148,722
149,724
150,733
151,738
152,747
153,754
154,756
155,759
156,754
157,753
158,750
159,737
160,734
161,724
162,726
163,724
164,721
165,722
166,731
167,741
168,745
169,749
170,756
171,756
172,759
173,757
174,753
175,744
176,736
177,730
178,723
179,719
180,714
181,726
182,730
183,731
184,742
185,744
186,756
187,756
188,757
189,759
190,752
191,750
192,746
193,729
194,727
195,723
196,714
197,721
198,727
199,725
200,732
201,746
202,753
203,754
204,754
205,756
206,762
207,754
208,745
209,735
210,729
211,725
212,722
213,715
214,717
215,725
216,727
217,738
218,747
219,751
220,768
221,757
222,757
223,752
224,746
225,741
226,732
227,727
228,722
229,722
230,715
231,720
232,726
233,732
234,740
235,746
236,759
237,758
238,758
239,760
240,749
241,746
242,738
243,730
244,730
245,721
246,714
247,718
248,716
249,724
250,735
251,742
252,751
253,754
254,755
255,760
