timestamp,data
0,718
1,722
2,718
3,722
4,727
5,727
6,737
7,747
8,746
9,759
10,756
11,758
12,762
13,748
14,745
15,739
16,726
17,726
18,726
19,716
20,716
21,726
22,735
23,738
24,750
25,755
26,756
27,764
28,760
29,755
30,750
31,742
32,736
33,724
34,726
35,717
36,722
37,724
38,728
39,739
40,738
41,748
42,758
43,752
44,762
45,755
46,754
47,746
48,738
49,731
50,727
51,716
52,721
53,721
54,726
55,726
56,739
57,750
58,754
59,760
60,760
61,758
62,760
63,746
64,742
65,739
66,728
67,726
68,719
69,716
70,721
71,727
72,730
73,741
74,749
75,752
76,757
77,757
78,760
79,753
80,743
81,738
82,734
83,726
84,723
85,722
86,717
87,721
88,733
89,735
90,749
91,746
92,747
93,760
94,758
95,756
96,754
97,743
98,739
99,732
100,721
101,718
102,725
103,716
104,724
105,732
106,737
107,743
108,754
109,763
110,760
111,764
112,750
113,747
114,738
115,730
116,727
117,720
118,722
119,719
120,725
121,735
122,733
123,741
124,750
125,755
126,755
127,758
128,755
129,755
130,745
131,732
132,729
133,726
134,716
135,718
136,720
137,724
138,731
139,739
140,742
141,757
142,759
143,759
144,761
145,753
146,750
147,743
148,731
149,727
150,725
151,713
152,717
153,727
154,729
155,731
156,743
157,749
158,753
159,760
160,756
161,761
162,755
163,744
164,738
165,732
166,725
167,724
168,719
169,721
170,722
171,731
172,736
173,746
174,750
175,757
176,754
177,764
178,754
179,748
180,746
181,736
182,733
183,718
184,723
185,719
186,719
187,724
188,736
189,743
190,749
191,758
192,758
193,756
194,761
195,753
196,748
197,749
198,734
199,725
200,717
201,714
202,720
203,728
204,728
205,732
206,742
207,753
208,758
209,760
210,758
211,761
212,748
213,741
214,737
215,727
216,728
217,718
218,722
219,724
220,723
221,732
222,746
223,749
224,748
225,757
226,756
227,753
228,752
229,748
230,742
231,730
232,723
233,719
234,726
235,715
236,724
237,727
238,740
239,740
240,751
241,751
242,761
243,759
244,757
245,753
246,739
247,740
248,740
249,719
250,722
251,716
252,719
253,729
254,730
255,740
