timestamp,data
0,731
1,734
2,752
3,749
4,755
5,757
6,758
7,754
8,746
9,739
10,729
11,720
12,724
13,719
14,713
15,726
16,723
17,733
18,741
19,748
20,759
21,753
22,758
23,756
24,747
25,742
26,736
27,733
28,722
29,719
30,716
31,719
32,720
33,729
34,732
35,746
36,748
37,750
38,760
39,751
40,754
41,747
42,744
43,737
44,721
45,722
46,719
47,718
48,727
49,726
50,731
51,739
52,743
53,762
54,753
55,756
56,757
57,751
58,745
59,740
60,728
61,727
62,721
63,726
64,719
65,725
66,726
67,740
68,742
69,751
70,753
71,753
72,751
73,753
74,750
75,743
76,734
77,730
78,722
79,716
80,718
81,720
82,723
83,730
84,737
85,750
86,756
87,757
88,766
89,756
90,751
91,743
92,743
93,728
94,724
95,717
96,717
97,718
98,721
99,724
100,737
101,738
102,747
103,758
104,762
105,764
106,757
107,742
108,741
109,737
110,724
111,725
112,719
113,717
114,721
115,725
116,732
117,742
118,748
119,754
120,754
121,756
122,761
123,750
124,754
125,739
126,731
127,730
128,719
129,719
130,717
131,722
132,727
133,733
134,733
135,748
136,749
137,757
138,760
139,755
140,752
141,741
142,738
143,730
144,726
145,719
146,720
147,716
148,725
149,732
150,740
151,744
152,750
153,750
154,759
155,758
156,754
157,752
158,739
159,735
160,733
161,726
162,717
163,716
164,719
165,724
166,734
167,740
168,745
169,751
170,757
171,755
172,758
173,748
174,743
175,743
176,730
177,722
178,723
179,722
180,722
181,724
182,730
183,734
184,744
185,749
186,762
187,757
188,764
189,757
190,751
191,742
192,740
193,728
194,722
195,722
196,719
197,722
198,722
199,727
200,740
201,748
202,748
203,757
204,759
205,756
206,748
207,746
208,738
209,730
210,725
211,724
212,721
213,717
214,722
215,726
216,734
217,738
218,748
219,751
220,760
221,754
222,755
223,747
224,742
225,738
226,725
227,719
228,718
229,718
230,716
231,725
232,729
233,737
234,745
235,750
236,752
237,752
238,760
239,756
240,748
241,746
242,734
243,726
244,728
245,716
246,723
247,718
248,731
249,733
250,737
251,746
252,750
253,760
254,753
255,754
